1.471203267574310303e-01,1.115039438009262085e-01,1.157305017113685608e-01,1.478689312934875488e-01,2.622568905353546143e-01,9.848792105913162231e-02,1.170314028859138489e-01
1.026665046811103821e-01,6.183740869164466858e-02,4.471499845385551453e-02,1.314989477396011353e-01,5.934380292892456055e-01,1.993794366717338562e-02,4.590614512562751770e-02
7.797218114137649536e-02,3.637322038412094116e-02,2.737507037818431854e-02,1.030725613236427307e-01,7.155919671058654785e-01,1.096845418214797974e-02,2.864645980298519135e-02
1.230788305401802063e-01,8.181356638669967651e-02,6.529752165079116821e-02,1.486670523881912231e-01,4.803809523582458496e-01,3.470190986990928650e-02,6.606013327836990356e-02
1.194673478603363037e-01,7.119952142238616943e-02,5.996257811784744263e-02,1.419510990381240845e-01,5.127909183502197266e-01,3.311684355139732361e-02,6.151170283555984497e-02
8.336105197668075562e-02,4.512568935751914978e-02,3.084354475140571594e-02,1.119962632656097412e-01,6.842502951622009277e-01,1.211181376129388809e-02,3.231129422783851624e-02
9.673424810171127319e-02,4.796833544969558716e-02,3.947632387280464172e-02,1.210234761238098145e-01,6.357534527778625488e-01,1.862781122326850891e-02,4.041638970375061035e-02
1.261910051107406616e-01,8.277639001607894897e-02,7.023871690034866333e-02,1.497804224491119385e-01,4.598680138587951660e-01,3.982406482100486755e-02,7.132135331630706787e-02
9.865571558475494385e-02,5.516597256064414978e-02,4.157359898090362549e-02,1.247821599245071411e-01,6.168789267539978027e-01,1.918422617018222809e-02,4.375940188765525818e-02
1.250912100076675415e-01,7.451914995908737183e-02,6.665401905775070190e-02,1.466636210680007935e-01,4.815677702426910400e-01,3.855247050523757935e-02,6.695183366537094116e-02
1.257601231336593628e-01,8.643686771392822266e-02,6.848376989364624023e-02,1.514356583356857300e-01,4.628132283687591553e-01,3.639615327119827271e-02,6.867424398660659790e-02
1.271186321973800659e-01,8.362169563770294189e-02,7.147124409675598145e-02,1.503906399011611938e-01,4.539590775966644287e-01,4.093197733163833618e-02,7.250680029392242432e-02
1.126235127449035645e-01,7.010878622531890869e-02,5.212587490677833557e-02,1.372146457433700562e-01,5.483633875846862793e-01,2.554822154343128204e-02,5.401557311415672302e-02
1.103176474571228027e-01,5.834638699889183044e-02,4.825972765684127808e-02,1.285253167152404785e-01,5.783377289772033691e-01,2.526279352605342865e-02,5.095047876238822937e-02
1.247006803750991821e-01,8.504197746515274048e-02,6.719531118869781494e-02,1.507389396429061890e-01,4.695686399936676025e-01,3.537777811288833618e-02,6.737667322158813477e-02
9.691327810287475586e-02,4.207713901996612549e-02,3.771615773439407349e-02,1.136044561862945557e-01,6.509497165679931641e-01,1.995427161455154419e-02,3.878500312566757202e-02
1.192416474223136902e-01,7.483600825071334839e-02,6.144574657082557678e-02,1.440872699022293091e-01,5.046103000640869141e-01,3.280902653932571411e-02,6.297007203102111816e-02
1.330215781927108765e-01,9.208820760250091553e-02,7.975989580154418945e-02,1.537793278694152832e-01,4.118933379650115967e-01,4.850050806999206543e-02,8.095719665288925171e-02
1.150226220488548279e-01,7.197158783674240112e-02,5.621379986405372620e-02,1.409018933773040771e-01,5.296431779861450195e-01,2.847428806126117706e-02,5.777272209525108337e-02
9.818874299526214600e-02,4.564713686704635620e-02,4.086891934275627136e-02,1.203320175409317017e-01,6.336407661437988281e-01,2.028546296060085297e-02,4.103692248463630676e-02
1.199652254581451416e-01,7.780912518501281738e-02,6.171549484133720398e-02,1.456189304590225220e-01,4.996568560600280762e-01,3.226928412914276123e-02,6.296505033969879150e-02
8.874934911727905273e-02,4.740535467863082886e-02,3.463039919734001160e-02,1.162976175546646118e-01,6.619887948036193848e-01,1.467247866094112396e-02,3.625606000423431396e-02
9.353260695934295654e-02,5.749940872192382812e-02,3.714920952916145325e-02,1.265414953231811523e-01,6.342901587486267090e-01,1.402102224528789520e-02,3.696606680750846863e-02
1.018898710608482361e-01,5.883878469467163086e-02,4.414615407586097717e-02,1.287895441055297852e-01,6.000803112983703613e-01,2.035701647400856018e-02,4.589826241135597229e-02
9.346978366374969482e-02,4.591839760541915894e-02,3.796078264713287354e-02,1.192299574613571167e-01,6.474640369415283203e-01,1.734826155006885529e-02,3.860880434513092041e-02
1.110884621739387512e-01,6.906346231698989868e-02,5.013393238186836243e-02,1.356011778116226196e-01,5.576267838478088379e-01,2.423228695988655090e-02,5.225399509072303772e-02
7.363348454236984253e-02,3.138481825590133667e-02,2.477231062948703766e-02,9.751879423856735229e-02,7.369801402091979980e-01,1.000872999429702759e-02,2.570171467959880829e-02
1.238585785031318665e-01,7.843188941478729248e-02,6.727363914251327515e-02,1.475624293088912964e-01,4.769814610481262207e-01,3.759691119194030762e-02,6.829506158828735352e-02
1.316211968660354614e-01,8.980830013751983643e-02,7.767359167337417603e-02,1.532239466905593872e-01,4.228692650794982910e-01,4.625301435589790344e-02,7.855064421892166138e-02
1.297073215246200562e-01,9.217911958694458008e-02,7.395108789205551147e-02,1.546355336904525757e-01,4.355299770832061768e-01,4.038105532526969910e-02,7.361590862274169922e-02
8.581982553005218506e-02,4.436166957020759583e-02,3.317211940884590149e-02,1.132836565375328064e-01,6.748781204223632812e-01,1.384037453681230545e-02,3.464429080486297607e-02
1.020435094833374023e-01,6.205768510699272156e-02,4.411125555634498596e-02,1.314703524112701416e-01,5.958516597747802734e-01,1.934875734150409698e-02,4.511675238609313965e-02
1.272653341293334961e-01,8.753001689910888672e-02,7.045499980449676514e-02,1.521260440349578857e-01,4.535783231258392334e-01,3.834140673279762268e-02,7.070384174585342407e-02
9.991022944450378418e-02,5.894023552536964417e-02,4.219140857458114624e-02,1.283127218484878540e-01,6.086935400962829590e-01,1.847049966454505920e-02,4.348126053810119629e-02
1.166381761431694031e-01,6.928301602602005005e-02,5.797855556011199951e-02,1.405021250247955322e-01,5.252974629402160645e-01,3.085262700915336609e-02,5.944802239537239075e-02
7.333880662918090820e-02,3.176382184028625488e-02,2.508510462939739227e-02,9.911513328552246094e-02,7.353900671005249023e-01,9.810723364353179932e-03,2.549629658460617065e-02
8.032035082578659058e-02,3.976836055517196655e-02,2.902084402740001678e-02,1.065918281674385071e-01,7.021687030792236328e-01,1.162776257842779160e-02,3.050217591226100922e-02
1.049331128597259521e-01,5.883666500449180603e-02,4.718674719333648682e-02,1.306984424591064453e-01,5.867510437965393066e-01,2.290477603673934937e-02,4.868916422128677368e-02
8.270042389631271362e-02,3.579847142100334167e-02,3.036568872630596161e-02,1.067105606198310852e-01,7.005647420883178711e-01,1.323670241981744766e-02,3.062337636947631836e-02
9.738025069236755371e-02,5.117623507976531982e-02,4.066912084817886353e-02,1.231471449136734009e-01,6.268383860588073730e-01,1.877881586551666260e-02,4.201018437743186951e-02
1.143474504351615906e-01,8.008749037981033325e-02,5.579634010791778564e-02,1.483145058155059814e-01,5.246816277503967285e-01,2.381372451782226562e-02,5.295887216925621033e-02
1.225635558366775513e-01,7.738743722438812256e-02,6.328364461660385132e-02,1.438054442405700684e-01,4.922358095645904541e-01,3.503429889678955078e-02,6.568980216979980469e-02
9.072114527225494385e-02,4.345460608601570129e-02,3.552834689617156982e-02,1.152843609452247620e-01,6.623525023460388184e-01,1.608799956738948822e-02,3.657102584838867188e-02
1.263258904218673706e-01,8.585634827613830566e-02,6.966415792703628540e-02,1.515910178422927856e-01,4.585038125514984131e-01,3.800858184695243835e-02,7.005020976066589355e-02
1.084214746952056885e-01,5.740103125572204590e-02,4.763601720333099365e-02,1.291469931602478027e-01,5.825830698013305664e-01,2.477581053972244263e-02,5.003556981682777405e-02
7.840436697006225586e-02,3.496649861335754395e-02,2.771741338074207306e-02,1.033479645848274231e-01,7.157632708549499512e-01,1.135488413274288177e-02,2.844562381505966187e-02
8.429656922817230225e-02,3.878504410386085510e-02,3.086594864726066589e-02,1.085762158036231995e-01,6.916900873184204102e-01,1.353637129068374634e-02,3.224973753094673157e-02
1.104784160852432251e-01,6.125018745660781860e-02,5.228471755981445312e-02,1.350013315677642822e-01,5.611046552658081055e-01,2.675347961485385895e-02,5.312723293900489807e-02
1.126668155193328857e-01,6.765682995319366455e-02,5.200950056314468384e-02,1.348233669996261597e-01,5.515760779380798340e-01,2.646765485405921936e-02,5.479977279901504517e-02
9.173958003520965576e-02,5.081824213266372681e-02,3.727460280060768127e-02,1.208658888936042786e-01,6.447582840919494629e-01,1.591881364583969116e-02,3.862469643354415894e-02
8.605010807514190674e-02,4.467706009745597839e-02,3.338908031582832336e-02,1.144272834062576294e-01,6.731643676757812500e-01,1.376450806856155396e-02,3.452760726213455200e-02
7.862384617328643799e-02,3.548474237322807312e-02,2.776103094220161438e-02,1.032851561903953552e-01,7.146188020706176758e-01,1.143298950046300888e-02,2.879342436790466309e-02
1.391611844301223755e-01,1.053880006074905396e-01,8.911480009555816650e-02,1.604135930538177490e-01,3.643150031566619873e-01,5.412161722779273987e-02,8.748575299978256226e-02
9.788818657398223877e-02,5.733847618103027344e-02,4.102374985814094543e-02,1.270811408758163452e-01,6.165681481361389160e-01,1.779900491237640381e-02,4.230135679244995117e-02
1.398645937442779541e-01,9.685947746038436890e-02,9.733940660953521729e-02,1.477912962436676025e-01,3.241463899612426758e-01,9.195454418659210205e-02,1.020442694425582886e-01
8.419533073902130127e-02,4.242157191038131714e-02,3.206916153430938721e-02,1.119890138506889343e-01,6.828282475471496582e-01,1.323955785483121872e-02,3.325717896223068237e-02
8.617355674505233765e-02,3.921979293227195740e-02,3.282573446631431580e-02,1.111710965633392334e-01,6.830660104751586914e-01,1.435956638306379318e-02,3.318422660231590271e-02
1.095738112926483154e-01,6.616334617137908936e-02,5.106406286358833313e-02,1.365666538476943970e-01,5.592347979545593262e-01,2.483057044446468353e-02,5.256673321127891541e-02
7.065534591674804688e-02,2.774561755359172821e-02,2.308342047035694122e-02,9.231471270322799683e-02,7.531569004058837891e-01,9.399823844432830811e-03,2.364416792988777161e-02
1.140029057860374451e-01,6.865652650594711304e-02,5.498974770307540894e-02,1.379864513874053955e-01,5.390553474426269531e-01,2.832034416496753693e-02,5.698871612548828125e-02
1.147601231932640076e-01,6.506091356277465820e-02,5.631256476044654846e-02,1.391135007143020630e-01,5.380696058273315430e-01,2.976077049970626831e-02,5.692254751920700073e-02
9.339883178472518921e-02,5.123877152800559998e-02,3.782879188656806946e-02,1.207103505730628967e-01,6.409214138984680176e-01,1.644459180533885956e-02,3.945720568299293518e-02
6.959170848131179810e-02,3.328743577003479004e-02,2.268378622829914093e-02,9.589324146509170532e-02,7.463037967681884766e-01,8.227254264056682587e-03,2.401276119053363800e-02
1.052642762660980225e-01,5.408617481589317322e-02,4.654652625322341919e-02,1.284925192594528198e-01,5.947276949882507324e-01,2.344857342541217804e-02,4.743428900837898254e-02
8.263827115297317505e-02,3.853500634431838989e-02,3.082216903567314148e-02,1.091606095433235168e-01,6.945773959159851074e-01,1.292005181312561035e-02,3.134647384285926819e-02
1.062882840633392334e-01,5.981226637959480286e-02,4.837121069431304932e-02,1.326359659433364868e-01,5.797407031059265137e-01,2.357016876339912415e-02,4.958136752247810364e-02
1.289892792701721191e-01,8.806370198726654053e-02,7.304951548576354980e-02,1.511948704719543457e-01,4.407194554805755615e-01,4.273122176527976990e-02,7.525200396776199341e-02
1.141251623630523682e-01,6.711553037166595459e-02,5.534091219305992126e-02,1.382773667573928833e-01,5.394220948219299316e-01,2.875885367393493652e-02,5.696009099483489990e-02
1.148567795753479004e-01,7.567331939935684204e-02,5.800181627273559570e-02,1.470491439104080200e-01,5.198531746864318848e-01,2.743024937808513641e-02,5.713553726673126221e-02
1.049293652176856995e-01,6.134208291769027710e-02,4.634258523583412170e-02,1.307801455259323120e-01,5.862851738929748535e-01,2.196555398404598236e-02,4.835515469312667847e-02
7.728125900030136108e-02,3.496200591325759888e-02,2.683660574257373810e-02,1.016017720103263855e-01,7.203216552734375000e-01,1.092783175408840179e-02,2.806895226240158081e-02
1.046429723501205444e-01,6.126612424850463867e-02,4.562196880578994751e-02,1.299663484096527100e-01,5.892540812492370605e-01,2.146020717918872833e-02,4.778837040066719055e-02
8.149790018796920776e-02,3.950337320566177368e-02,2.965615876019001007e-02,1.071604341268539429e-01,6.990609169006347656e-01,1.211952883750200272e-02,3.100172616541385651e-02
9.327832609415054321e-02,4.658923298120498657e-02,3.756308928132057190e-02,1.185934469103813171e-01,6.483253836631774902e-01,1.700353808701038361e-02,3.864698484539985657e-02
1.167407706379890442e-01,7.212135195732116699e-02,5.861189961433410645e-02,1.416497230529785156e-01,5.199012160301208496e-01,3.071191534399986267e-02,6.026309356093406677e-02
1.165377274155616760e-01,6.322876363992691040e-02,5.428783968091011047e-02,1.340590566396713257e-01,5.457292199134826660e-01,2.963587082922458649e-02,5.652152374386787415e-02
1.226297989487648010e-01,8.459702134132385254e-02,6.146426126360893250e-02,1.507116556167602539e-01,4.911544024944305420e-01,2.906198054552078247e-02,6.038078293204307556e-02
1.073010489344596863e-01,5.786251649260520935e-02,4.904261231422424316e-02,1.319959014654159546e-01,5.791885852813720703e-01,2.464683726429939270e-02,4.996246844530105591e-02
8.977909386157989502e-02,4.158310592174530029e-02,3.492065146565437317e-02,1.136250793933868408e-01,6.685592532157897949e-01,1.586180180311203003e-02,3.567104786634445190e-02
1.230131089687347412e-01,7.636685669422149658e-02,6.571368128061294556e-02,1.461745500564575195e-01,4.852848052978515625e-01,3.664130717515945435e-02,6.680575758218765259e-02
1.028708145022392273e-01,5.665842816233634949e-02,4.501695185899734497e-02,1.283008754253387451e-01,5.989738702774047852e-01,2.152638137340545654e-02,4.665271565318107605e-02
1.098306998610496521e-01,7.936273515224456787e-02,5.179907754063606262e-02,1.492585092782974243e-01,5.444826483726501465e-01,1.903512887656688690e-02,4.623122885823249817e-02
1.270660907030105591e-01,8.788309246301651001e-02,7.018585503101348877e-02,1.523118317127227783e-01,4.545303285121917725e-01,3.778625652194023132e-02,7.023662328720092773e-02
1.242998912930488586e-01,8.297011256217956543e-02,6.704596430063247681e-02,1.495396047830581665e-01,4.721007943153381348e-01,3.622150793671607971e-02,6.782216578722000122e-02
9.140183031558990479e-02,4.385295882821083069e-02,3.638887032866477966e-02,1.165651902556419373e-01,6.581119298934936523e-01,1.654649339616298676e-02,3.713275492191314697e-02
8.653247356414794922e-02,4.117199778556823730e-02,3.257153928279876709e-02,1.110517233610153198e-01,6.806432604789733887e-01,1.418611686676740646e-02,3.384291380643844604e-02
7.823815196752548218e-02,3.526446223258972168e-02,2.742479741573333740e-02,1.026865914463996887e-01,7.167840003967285156e-01,1.118589472025632858e-02,2.841611206531524658e-02
1.261727958917617798e-01,7.718868553638458252e-02,6.722041219472885132e-02,1.451671570539474487e-01,4.764668643474578857e-01,3.882057964801788330e-02,6.896350532770156860e-02
9.952454268932342529e-02,5.275750532746315002e-02,4.232562705874443054e-02,1.247265934944152832e-01,6.170977950096130371e-01,1.984493061900138855e-02,4.372294992208480835e-02
1.247448027133941650e-01,9.160513430833816528e-02,6.912954151630401611e-02,1.583205759525299072e-01,4.582297205924987793e-01,3.291202336549758911e-02,6.505812704563140869e-02
8.284172415733337402e-02,4.409152269363403320e-02,3.043493814766407013e-02,1.108374297618865967e-01,6.878932714462280273e-01,1.199308410286903381e-02,3.190798312425613403e-02
1.151674836874008179e-01,8.098290115594863892e-02,6.015305966138839722e-02,1.533555090427398682e-01,5.054159760475158691e-01,2.721629291772842407e-02,5.770875513553619385e-02
8.794562518596649170e-02,4.150616750121116638e-02,3.360703587532043457e-02,1.121737509965896606e-01,6.751206517219543457e-01,1.494441460818052292e-02,3.470237180590629578e-02
1.289363801479339600e-01,8.272540569305419922e-02,7.353378832340240479e-02,1.493553966283798218e-01,4.427564442157745361e-01,4.686823859810829163e-02,7.582427561283111572e-02
1.020687744021415710e-01,5.006811767816543579e-02,4.402208328247070312e-02,1.245974525809288025e-01,6.126328706741333008e-01,2.199729904532432556e-02,4.461336508393287659e-02
1.253425329923629761e-01,8.580866456031799316e-02,6.764464825391769409e-02,1.503194868564605713e-01,4.656932950019836426e-01,3.648959100246429443e-02,6.870178878307342529e-02
1.237113773822784424e-01,8.237253874540328979e-02,6.624730676412582397e-02,1.491767466068267822e-01,4.759689867496490479e-01,3.552307933568954468e-02,6.699994206428527832e-02
1.267011314630508423e-01,8.369115740060806274e-02,7.081619650125503540e-02,1.501918137073516846e-01,4.564658403396606445e-01,4.022224992513656616e-02,7.191158086061477661e-02
9.429880976676940918e-02,5.101491510868072510e-02,3.854515776038169861e-02,1.208023652434349060e-01,6.376904249191284180e-01,1.722953841090202332e-02,4.041873663663864136e-02
9.499060362577438354e-02,4.802858829498291016e-02,3.870345652103424072e-02,1.200480014085769653e-01,6.404827237129211426e-01,1.776409707963466644e-02,3.998255729675292969e-02
1.022708341479301453e-01,5.773527547717094421e-02,4.525613784790039062e-02,1.293065994977951050e-01,5.972171425819396973e-01,2.136718295514583588e-02,4.684682190418243408e-02
1.198014616966247559e-01,7.186570018529891968e-02,6.163975596427917480e-02,1.432297974824905396e-01,5.071300864219665527e-01,3.362876176834106445e-02,6.270436197519302368e-02
1.182211861014366150e-01,7.625322788953781128e-02,5.852686613798141479e-02,1.434669941663742065e-01,5.139240026473999023e-01,2.973096072673797607e-02,5.987675860524177551e-02
1.104759946465492249e-01,6.569460779428482056e-02,5.426277965307235718e-02,1.393634676933288574e-01,5.488044023513793945e-01,2.681222371757030487e-02,5.458655208349227905e-02
1.276780515909194946e-01,8.463577181100845337e-02,7.129439711570739746e-02,1.499871760606765747e-01,4.529464542865753174e-01,4.081004858016967773e-02,7.264807820320129395e-02
8.659398555755615234e-02,4.291110858321189880e-02,3.285565599799156189e-02,1.119752749800682068e-01,6.772212386131286621e-01,1.408425532281398773e-02,3.435855358839035034e-02
1.094868257641792297e-01,6.510247290134429932e-02,5.105210840702056885e-02,1.353456974029541016e-01,5.604156255722045898e-01,2.560592442750930786e-02,5.299129709601402283e-02
9.646121412515640259e-02,5.315754935145378113e-02,4.028386250138282776e-02,1.231254190206527710e-01,6.266172528266906738e-01,1.825532503426074982e-02,4.209933057427406311e-02
1.391247361898422241e-01,1.130129173398017883e-01,9.629198908805847168e-02,1.656507551670074463e-01,3.378104269504547119e-01,5.714805796742439270e-02,9.096108376979827881e-02
1.197851225733757019e-01,7.443346083164215088e-02,6.116731464862823486e-02,1.433469355106353760e-01,5.053759217262268066e-01,3.301715478301048279e-02,6.287404149770736694e-02
1.217307746410369873e-01,7.270234078168869019e-02,6.339988857507705688e-02,1.441961228847503662e-01,4.983574748039245605e-01,3.529468923807144165e-02,6.431877613067626953e-02
1.258115321397781372e-01,7.890029996633529663e-02,6.869532912969589233e-02,1.477096378803253174e-01,4.698860049247741699e-01,3.928521275520324707e-02,6.971202790737152100e-02
1.246083974838256836e-01,8.328858762979507446e-02,6.696807593107223511e-02,1.493426263332366943e-01,4.716818034648895264e-01,3.621196374297142029e-02,6.789847463369369507e-02
1.015295684337615967e-01,5.694778263568878174e-02,4.423788562417030334e-02,1.279358565807342529e-01,6.026938557624816895e-01,2.072020992636680603e-02,4.593477770686149597e-02
1.112755089998245239e-01,6.372017413377761841e-02,5.121002346277236938e-02,1.335787177085876465e-01,5.603996515274047852e-01,2.628700248897075653e-02,5.352892726659774780e-02
1.263118982315063477e-01,7.493965327739715576e-02,6.784722954034805298e-02,1.470193862915039062e-01,4.760979115962982178e-01,3.978927806019783020e-02,6.799462437629699707e-02
1.300845295190811157e-01,8.930481225252151489e-02,7.459923624992370605e-02,1.521828472614288330e-01,4.336447417736053467e-01,4.380135610699653625e-02,7.638245820999145508e-02
1.223729327321052551e-01,8.035103231668472290e-02,6.212593987584114075e-02,1.465022116899490356e-01,4.920969307422637939e-01,3.332458809018135071e-02,6.322633475065231323e-02
8.040054142475128174e-02,3.866625204682350159e-02,2.917360700666904449e-02,1.061711683869361877e-01,7.031406164169311523e-01,1.190281938761472702e-02,3.054497763514518738e-02
8.924670517444610596e-02,4.509780555963516235e-02,3.470572829246520996e-02,1.152143478393554688e-01,6.642714142799377441e-01,1.517912466078996658e-02,3.628484532237052917e-02
1.247910857200622559e-01,8.811231702566146851e-02,6.683062016963958740e-02,1.514813005924224854e-01,4.674751460552215576e-01,3.443658724427223206e-02,6.687299162149429321e-02
9.181828051805496216e-02,4.569013044238090515e-02,3.504206985235214233e-02,1.140982583165168762e-01,6.590074300765991211e-01,1.641584932804107666e-02,3.792793303728103638e-02
7.634839415550231934e-02,3.321163356304168701e-02,2.560098655521869659e-02,9.911949187517166138e-02,7.274228334426879883e-01,1.087930332869291306e-02,2.741744555532932281e-02
9.583466500043869019e-02,4.593709483742713928e-02,3.950630500912666321e-02,1.207426786422729492e-01,6.396484375000000000e-01,1.858246512711048126e-02,3.974838927388191223e-02
9.398631751537322998e-02,4.966456815600395203e-02,3.830551356077194214e-02,1.203339770436286926e-01,6.409013867378234863e-01,1.703223958611488342e-02,3.977605700492858887e-02
7.449866831302642822e-02,3.057225979864597321e-02,2.465379796922206879e-02,9.641446173191070557e-02,7.374144792556762695e-01,1.049178745597600937e-02,2.595451101660728455e-02
1.286588460206985474e-01,9.548809379339218140e-02,7.267294824123382568e-02,1.579325646162033081e-01,4.397843778133392334e-01,3.623670339584350586e-02,6.922652572393417358e-02
1.164518222212791443e-01,6.850839406251907349e-02,5.695859715342521667e-02,1.392040848731994629e-01,5.275700092315673828e-01,3.145677968859672546e-02,5.985030904412269592e-02
7.343371212482452393e-02,3.140500187873840332e-02,2.480516023933887482e-02,9.744770079851150513e-02,7.374018430709838867e-01,9.908319450914859772e-03,2.559835277497768402e-02
1.314486414194107056e-01,9.749183803796768188e-02,7.693628221750259399e-02,1.563092768192291260e-01,4.181494712829589844e-01,4.287530109286308289e-02,7.678914815187454224e-02
1.214548200368881226e-01,7.912777364253997803e-02,6.520862132310867310e-02,1.489391773939132690e-01,4.854591488838195801e-01,3.455552831292152405e-02,6.525497883558273315e-02
1.272388547658920288e-01,8.911827951669692993e-02,7.186233252286911011e-02,1.523419171571731567e-01,4.537294507026672363e-01,3.659515455365180969e-02,6.911411136388778687e-02
8.671972155570983887e-02,4.308014363050460815e-02,3.301412984728813171e-02,1.123666763305664062e-01,6.762188076972961426e-01,1.409753784537315369e-02,3.450297936797142029e-02
1.141764596104621887e-01,6.503724306821823120e-02,5.401313677430152893e-02,1.359792053699493408e-01,5.464667081832885742e-01,2.837498672306537628e-02,5.595226213335990906e-02
9.950979053974151611e-02,6.179580092430114746e-02,4.261805117130279541e-02,1.319346129894256592e-01,6.038466095924377441e-01,1.750940270721912384e-02,4.278580844402313232e-02
8.759191632270812988e-02,4.361773654818534851e-02,3.360519558191299438e-02,1.131877675652503967e-01,6.723714470863342285e-01,1.452658884227275848e-02,3.509931638836860657e-02
1.304941475391387939e-01,9.178913384675979614e-02,7.539389282464981079e-02,1.545012593269348145e-01,4.300856888294219971e-01,4.239742085337638855e-02,7.533849775791168213e-02
8.564138412475585938e-02,4.151314496994018555e-02,3.225018084049224854e-02,1.111240237951278687e-01,6.823301911354064941e-01,1.370513997972011566e-02,3.343603760004043579e-02
